"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg_m2","Mean_Plot_Biomass_kg_ha","Delta_Biomass_kg_m2","Delta_Biomass_kg_ha"
"184","Trøndelag","selbu_kl","KLUB","UB",3,1,0.412034157023527,0.0719017823669015,0.059777136378713,597.77136378713,0.00720397342861725,72.0397342861725
"185","Trøndelag","singsaas","LAUB","UB",3,1,0.395314075107896,0.0693543623749825,0.14088589830997,1408.8589830997,0.0113939202808799,113.939202808799
"186","Trøndelag","malvik","MAUB","UB",3,1,0.434265909514026,0.087831833105709,0.0991681767746072,991.681767746072,0.0371398056624801,371.398056624801
"187","Hedmark","stig_dahlen","SDUB","UB",3,1,0.437289029520449,NA,0.196938967180557,1969.38967180557,NA,NA
"188","Trøndelag","sl_tydal","SEUB","UB",3,1,0.428002792981254,0.085537357146096,0.0532644962130248,532.644962130248,0.0192522234481573,192.522234481573
"189","Trøndelag","selbu_sl","SLUB","UB",3,1,0.428901790547748,0.0862923457725248,0.0985366668706313,985.366668706313,0.0656597557338616,656.597557338616
"190","Hedmark","stangeskovene_aurskog","SSAUB","UB",3,1,0.437413796738598,NA,0.103257981678812,1032.57981678812,NA,NA
"191","Hedmark","stangeskovene_eidskog","SSBUB","UB",3,1,0.441181912463532,NA,0.0218499554028951,218.499554028951,NA,NA
"192","Hedmark","eidskog","STSKNUB","UB",3,1,0.399781551406854,0.0611273828370194,0.309515929674153,3095.15929674153,0.0615356274083146,615.356274083147
"193","Hedmark","truls_holm","THUB","UB",3,1,0.440138935694015,NA,0.178318917113545,1783.18917113545,NA,NA
"194","Trøndelag","steinkjer_1bbb","1BBB","B",4,1,0.449319226780504,0.101075095150222,0.0581162813362753,581.162813362753,0.00904616802166447,90.4616802166448
"195","Telemark","nome_cappelen1","1CAB","B",4,1,0.419725430013967,0.075531863610311,0.0470808229485098,470.808229485098,0.0169426667837345,169.426667837345
"196","Telemark","drangedal1","1DRB","B",4,1,0.424782649806022,0.0828133485190185,0.136415806330046,1364.15806330046,0.0352683375018063,352.683375018063
"197","Telemark","fritsoe1","1FRB","B",4,1,0.408704648829431,0.0734614989223097,0.0943784654612051,943.784654612051,0.0366993656444469,366.993656444469
"198","Telemark","furesdal","1FYB","B",4,1,0.398950659558712,0.064074537822445,0.0379606423078845,379.606423078846,0.00956163109360334,95.6163109360334
"199","Trøndelag","namdalseid_1kub","1KB","B",4,1,0.448535654778017,0.100949826371741,0.0557530763257477,557.530763257477,0.00755329465546249,75.5329465546249
"200","Telemark","kviteseid1","1KVB","B",4,1,0.450778443231611,0.102115428261759,0.0807951174732861,807.951174732861,0.0371172233665484,371.172233665484
"201","Trøndelag","nsb_verdal","1NSB","B",4,1,0.438334919750593,0.0946044389124535,0.103178616148599,1031.78616148599,0.0403456551266019,403.456551266019
"202","Trøndelag","sub_namdalseid","1SB","B",4,1,0.446418488530577,0.0994700520770198,0.032546246450241,325.46246450241,0.0126968840006742,126.968840006743
"203","Trøndelag","verdal_1vb","1VBB","B",4,1,0.429436790120881,0.0816849655876407,0.0137402128240089,137.402128240089,0.00246023514787474,24.6023514787474
"204","Trøndelag","steinkjer_2bbb","2BBB","B",4,1,0.444811221782574,0.100684598222354,0.303593690817987,3035.93690817987,0.00709204373601424,70.9204373601428
"205","Telemark","nome_cappelen2","2CAB","B",4,1,0.421008652912614,0.0762664521721232,0.117454109885432,1174.54109885432,0.0529365256217953,529.365256217953
"206","Telemark","fritsoe2","2FRB","B",4,1,0.415205516770035,0.076761267690724,0.0609940541721868,609.940541721868,0.0201631407966334,201.631407966333
"207","Telemark","kviteseid2","2KVB","B",4,1,0.43451725068662,0.091146390645131,0.121251973760739,1212.51973760739,0.0381314617167557,381.314617167556
"208","Trøndelag","verdal_2vb","2VBB","B",4,1,0.427096486981014,0.088885149547561,0.210105539699988,2101.05539699988,0.0470790766208967,470.790766208967
"209","Telemark","drangedal3","3DRB","B",4,1,0.431918255259121,0.0821893611436875,0.0041362380272795,41.362380272795,0.00132755116906527,13.2755116906527
"210","Telemark","kviteseid3","3KVB","B",4,1,0.447672021525713,0.101396143099625,0.136258225031454,1362.58225031454,0.0288554874854366,288.554874854367
"211","Telemark","notodden3","3NOB","B",4,1,0.417639055752671,0.074028644613368,0.10558065655679,1055.8065655679,0.0287669575483418,287.669575483418
"212","Telemark","drangedal4","4DRB","B",4,1,0.446844739875048,0.100449366389719,0.0853758509854925,853.758509854925,0.00543041639421518,54.3041639421518
"213","Telemark","notodden5","5NOB","B",4,1,0.408795014851274,0.0729657800498673,0.0385455327448737,385.455327448737,0.0133769522767312,133.769522767312
"214","Telemark","notodden6","6NOB","B",4,1,0.415452931608513,0.0727654990766938,0.126493244452273,1264.93244452273,0.0227414771352877,227.414771352877
"215","Trøndelag","bratsberg","BRB","B",4,1,0.452638040671469,0.103808994488826,0.116249318107072,1162.49318107072,-0.00160388393900857,-16.0388393900855
"216","Hedmark","didrik_holmsen","DHB","B",4,1,0.43114181962731,0.087781726202748,0.119266264380858,1192.66264380858,0.027529229450284,275.29229450284
"217","Hedmark","fet_3","FKB","B",4,1,0.399582274752662,0.0668065794547992,0.050684266328435,506.84266328435,0.0163896503071983,163.896503071983
"218","Trøndelag","selbu_flub","FLB","B",4,1,0.426390857713179,0.08937701237682,0.29084002908714,2908.4002908714,0.155431165046822,1554.31165046822
"219","Trøndelag","hi_tydal","HIB","B",4,1,0.445080655681502,0.0990091165860525,0.0818411052452034,818.411052452034,0.0120709574510457,120.709574510457
"220","Hedmark","halvard_pramhus","HPB","B",4,1,0.407461160512804,0.0666319987488643,0.247031897296808,2470.31897296808,0.07926333947702,792.6333947702
"221","Trøndelag","selbu_kl","KLB","B",4,1,0.418535479269695,0.0822472599413868,0.12994016610764,1299.4016610764,0.0143270782412127,143.270782412127
"222","Trøndelag","singsaas","LAB","B",4,1,0.415526461006836,0.0733781544108446,0.082019414087809,820.19414087809,0.0190982450195894,190.982450195894
"223","Trøndelag","malvik","MAB","B",4,1,0.425132221823406,0.0868315358041315,0.219961474941821,2199.61474941821,0.108526242926629,1085.26242926629
"224","Hedmark","stig_dahlen","SDB","B",4,1,0.424393397176531,0.0853187148989371,0.0873685301582193,873.685301582193,0.0250723012768685,250.723012768685
"225","Trøndelag","sl_tydal","SEB","B",4,1,0.426483762139658,0.086046470614809,0.0602930442887178,602.930442887178,0.0374768112808852,374.768112808852
"226","Trøndelag","selbu_sl","SLB","B",4,1,0.426350170105726,0.0879129175072645,0.122610115305641,1226.10115305641,0.0224249080062939,224.249080062939
"227","Hedmark","stangeskovene_aurskog","SSAB","B",4,1,0.432982118516345,0.0849529871891993,0.0458202439142393,458.202439142393,0.0124555321609314,124.555321609314
"228","Hedmark","stangeskovene_eidskog","SSBB","B",4,1,0.39748207625881,0.0664268722467243,0.158426610283571,1584.26610283571,0.0521479791933346,521.479791933346
"229","Hedmark","eidskog","STSKNB","B",4,1,0.403769602679529,0.067404738310042,0.230634412189649,2306.34412189649,0.0315052183442379,315.052183442379
"230","Hedmark","truls_holm","THB","B",4,1,0.420174122219127,0.077974756368165,0.10461324318239,1046.1324318239,0.0407255352961829,407.255352961829
"231","Trøndelag","steinkjer_1bbb","1BBUB","UB",4,1,0.444658400980986,0.0979435009391585,0.162066696701819,1620.66696701819,0.0846318983131658,846.318983131658
"232","Telemark","nome_cappelen1","1CAUB","UB",4,1,0.40638349431887,0.0699514641399452,0.116976211358936,1169.76211358936,0.00967697366501724,96.7697366501725
"233","Telemark","drangedal1","1DRUB","UB",4,1,0.439204673846113,0.0947298373799718,0.0703534130602342,703.534130602342,0.0277840016990303,277.840016990303
"234","Telemark","fritsoe1","1FRUB","UB",4,1,0.434928453260184,0.09111821888068,0.265424267265262,2654.24267265262,0.110275672867433,1102.75672867433
"235","Telemark","furesdal","1FYUB","UB",4,1,0.399012702392361,0.072261653526747,0.209306434269457,2093.06434269457,-0.0148421802303745,-148.421802303745
"236","Trøndelag","namdalseid_1kub","1KUB","UB",4,1,0.437957558947588,0.0951624123882985,0.287983293749493,2879.83293749493,0.0713118132912634,713.118132912633
"237","Telemark","kviteseid1","1KVUB","UB",4,1,0.436209088358529,0.0913932934376225,0.075179221709448,751.79221709448,0.00781910330479384,78.1910330479384
"238","Trøndelag","nsb_verdal","1NSUB","UB",4,1,0.450980812203137,0.102162018852915,0.0279561824794959,279.561824794959,0.00493858584188867,49.3858584188866
"239","Trøndelag","sub_namdalseid","1SUB","UB",4,1,0.44407978464961,0.098104070827031,0.048275344856279,482.75344856279,0.00754408356313105,75.4408356313104
"240","Trøndelag","verdal_1vb","1VBUB","UB",4,1,0.425487676465775,0.0802800057296028,0.047132087153567,471.32087153567,0.0136419838520529,136.419838520529
"241","Trøndelag","steinkjer_2bbb","2BBUB","UB",4,1,0.449567525813515,0.101883672828835,0.177540213755169,1775.40213755169,0.0769793407091336,769.793407091337
"242","Telemark","nome_cappelen2","2CAUB","UB",4,1,0.422332065419816,0.0782617131687625,0.17098978423768,1709.8978423768,0.0610789313043941,610.78931304394
"243","Telemark","fritsoe2","2FRUB","UB",4,1,0.428678549062636,0.0863454221296368,0.142363034236455,1423.63034236455,0.0377377119896589,377.377119896589
"244","Telemark","kviteseid2","2KVUB","UB",4,1,0.420135901386725,0.0791656993551982,0.177573741733368,1775.73741733368,0.133648326278148,1336.48326278148
"245","Trøndelag","verdal_2vb","2VBUB","UB",4,1,0.422705853520141,0.0831178554260315,0.249242442079584,2492.42442079584,0.145193738191609,1451.93738191609
"246","Telemark","drangedal3","3DRUB","UB",4,1,0.435902509294486,0.0895058238418888,0.0221428721179086,221.428721179086,0.0111516576106606,111.516576106606
"247","Telemark","kviteseid3","3KVUB","UB",4,1,0.436217494304759,0.0939063691340155,0.264874295422787,2648.74295422787,0.0328164183323372,328.164183323372
"248","Telemark","notodden3","3NOUB","UB",4,1,0.416200814055656,0.0739039152094452,0.0993123074910712,993.123074910712,0.035072969835569,350.72969835569
"249","Telemark","drangedal4","4DRUB","UB",4,1,0.444780029963363,0.100047986464966,0.221988868990735,2219.88868990735,0.0765908434930463,765.908434930463
"250","Telemark","notodden5","5NOUB","UB",4,1,0.402839609745258,0.0689361936460367,0.0428825477170188,428.825477170188,0.0116409944039725,116.409944039725
"251","Telemark","notodden6","6NOUB","UB",4,1,0.423691768049226,0.0767993763604352,0.0578407190752002,578.407190752002,0.0235318919101512,235.318919101512
"252","Trøndelag","bratsberg","BRUB","UB",4,1,0.448879808555561,0.101306412459928,0.151275365882319,1512.75365882319,0.0535973946391797,535.973946391797
"253","Hedmark","didrik_holmsen","DHUB","UB",4,1,0.406125057837686,0.071332433401724,0.164480277434934,1644.80277434934,0.103749237947053,1037.49237947053
"254","Hedmark","fet_3","FKUB","UB",4,1,0.432081746477755,0.089732527845135,0.120646193043807,1206.46193043807,0.0492867009104668,492.867009104668
"255","Trøndelag","selbu_flub","FLUB","UB",4,1,0.435532698410697,0.0936194237688125,0.283393215454803,2833.93215454803,0.126759047929069,1267.59047929069
"256","Trøndelag","hi_tydal","HIUB","UB",4,1,0.440676333914594,0.0961686224908065,0.204333964340184,2043.33964340184,0.11012053957081,1101.2053957081
"257","Hedmark","halvard_pramhus","HPUB","UB",4,1,0.430797749865291,0.084574295822105,0.0745316829132659,745.316829132659,0.0114368055750144,114.368055750144
"258","Trøndelag","selbu_kl","KLUB","UB",4,1,0.411114837312574,0.064474181308606,0.114908627503792,1149.08627503792,0.0551314911250793,551.314911250793
"259","Trøndelag","singsaas","LAUB","UB",4,1,0.399068648633896,0.0668767571849665,0.13973693390783,1397.3693390783,-0.00114896440214024,-11.4896440214025
"260","Trøndelag","malvik","MAUB","UB",4,1,0.436247461316171,0.0911048628854722,0.245547930639109,2455.47930639109,0.146379753864501,1463.79753864501
"261","Hedmark","stig_dahlen","SDUB","UB",4,1,0.432388848890671,0.090691501812437,0.336664733384974,3366.64733384974,0.139725766204417,1397.25766204417
"262","Trøndelag","sl_tydal","SEUB","UB",4,1,0.434698955490262,0.0932200072110057,0.116271675530332,1162.71675530332,0.0630071793173071,630.071793173071
"263","Trøndelag","selbu_sl","SLUB","UB",4,1,0.428065974121816,0.08796504508327,0.162170895443061,1621.70895443061,0.0636342285724301,636.342285724301
"264","Hedmark","stangeskovene_aurskog","SSAUB","UB",4,1,0.433906945812474,0.0893417731489743,0.0990288488901238,990.288488901238,-0.00422913278868865,-42.2913278868866
"265","Hedmark","stangeskovene_eidskog","SSBUB","UB",4,1,0.442407169521288,0.0964758841193827,0.0538174551948377,538.174551948377,0.0319674997919426,319.674997919426
"266","Hedmark","eidskog","STSKNUB","UB",4,1,0.401412095437089,0.0645509924161625,0.269244457395986,2692.44457395986,-0.0402714722781666,-402.714722781667
"267","Hedmark","truls_holm","THUB","UB",4,1,0.439751333038978,0.0956130964527298,0.267152635237728,2671.52635237728,0.0888337181241831,888.337181241831
"268","Trøndelag","steinkjer_1bbb","1BBB","B",5,1,0.446481078333372,0.0987826892819602,0.0985674056584527,985.674056584527,0.0404511243221774,404.511243221774
"269","Telemark","nome_cappelen1","1CAB","B",5,1,0.419367265028927,0.0753595644739193,0.0549026915704398,549.026915704398,0.00782186862193006,78.2186862193007
"270","Telemark","drangedal1","1DRB","B",5,1,0.423607345618775,0.0819796216328287,0.215830691154441,2158.30691154441,0.0794148848243953,794.148848243954
"271","Telemark","fritsoe1","1FRB","B",5,1,0.409923259942021,0.0758044228324983,0.132461507867511,1324.61507867511,0.0380830424063062,380.830424063062
"272","Telemark","furesdal","1FYB","B",5,1,0.398408538268521,0.0634265049278903,0.0549248682202102,549.248682202102,0.0169642259123257,169.642259123257
"273","Trøndelag","namdalseid_1kub","1KB","B",5,1,0.445471994356611,0.0979611507488568,0.0968191327740849,968.191327740849,0.0410660564483372,410.660564483372
"274","Telemark","kviteseid1","1KVB","B",5,1,0.44913086354185,0.101142300660556,0.099013838059037,990.13838059037,0.0182187205857508,182.187205857509
"275","Trøndelag","nsb_verdal","1NSB","B",5,1,0.433476662317961,0.0894921358990848,0.17428889829951,1742.8889829951,0.0711102821509112,711.102821509112
"276","Trøndelag","sub_namdalseid","1SB","B",5,1,0.443693896431677,0.0966425027783495,0.0411111518078002,411.111518078003,0.00856490535755924,85.6490535755925
"277","Trøndelag","verdal_1vb","1VBB","B",5,1,0.431838084305991,0.0844177538904647,0.0226965596314736,226.965596314736,0.00895634680746465,89.5634680746464
"278","Trøndelag","steinkjer_2bbb","2BBB","B",5,1,0.436132589496911,0.0912139196092595,0.351479363894699,3514.79363894699,0.0478856730767117,478.856730767117
"279","Telemark","nome_cappelen2","2CAB","B",5,1,0.416041668247789,0.0725488370456695,0.171253454242464,1712.53454242464,0.0537993443570322,537.993443570322
"280","Telemark","fritsoe2","2FRB","B",5,1,0.416126592019812,0.0796388649393265,0.0858498108250339,858.498108250339,0.0248557566528471,248.557566528471
"281","Telemark","kviteseid2","2KVB","B",5,1,0.429162882859383,0.0857000388578376,0.168397023686534,1683.97023686533,0.0471450499257945,471.450499257945
"282","Trøndelag","verdal_2vb","2VBB","B",5,1,0.425479090062401,0.088007924295753,0.27329557557977,2732.9557557977,0.0631900358797825,631.900358797825
"283","Telemark","drangedal3","3DRB","B",5,1,0.442521075962696,0.0942871549548264,0.00827247605455899,82.7247605455899,0.0041362380272795,41.362380272795
"284","Telemark","kviteseid3","3KVB","B",5,1,0.445765581204545,0.099073159763663,0.139546020789506,1395.46020789506,0.0032877957580521,32.8779575805208
"285","Telemark","notodden3","3NOB","B",5,1,0.415568283287659,0.0727756595954467,0.152022864725721,1520.22864725721,0.0464422081689305,464.422081689305
"286","Telemark","drangedal4","4DRB","B",5,1,0.448353970295432,0.102559766933474,0.0939377900927998,939.377900927998,0.00856193910730738,85.6193910730738
"287","Telemark","notodden5","5NOB","B",5,1,0.406521117208951,0.0710391879421088,0.0582958654078624,582.958654078624,0.0197503326629888,197.503326629888
"288","Telemark","notodden6","6NOB","B",5,1,0.415812540366242,0.0741194276036047,0.142884612041308,1428.84612041308,0.0163913675890343,163.913675890343
"289","Trøndelag","bratsberg","BRB","B",5,1,0.451739789663358,0.102576728272116,0.119086257752896,1190.86257752896,0.00283693964582453,28.3693964582451
"290","Hedmark","didrik_holmsen","DHB","B",5,1,0.43143325350447,0.0892619451861975,0.181929295670115,1819.29295670115,0.0626630312892579,626.630312892579
"291","Hedmark","fet_3","FKB","B",5,1,0.406047084424114,0.074636009145162,0.123904144464818,1239.04144464818,0.0732198781363828,732.198781363828
"292","Trøndelag","selbu_flub","FLB","B",5,1,0.414426495351357,0.0784573351798075,0.471394322735569,4713.94322735569,0.180554293648429,1805.54293648429
"293","Trøndelag","hi_tydal","HIB","B",5,1,0.444486966931406,0.0984386054882995,0.131679033332759,1316.79033332759,0.0498379280875553,498.379280875552
"294","Hedmark","halvard_pramhus","HPB","B",5,1,0.406533650513286,0.0679324477390441,0.275671331946997,2756.71331946997,0.0286394346501894,286.394346501894
"295","Trøndelag","selbu_kl","KLB","B",5,1,0.418640371131349,0.0731883971714005,0.143264220055936,1432.64220055936,0.0133240539482957,133.240539482958
"296","Trøndelag","singsaas","LAB","B",5,1,0.415330668006581,0.0725154500845748,0.100589712319611,1005.89712319611,0.0185702982318018,185.702982318018
"297","Trøndelag","malvik","MAB","B",5,1,0.418990247478556,0.082186202737358,0.256361924923562,2563.61924923562,0.0364004499817409,364.004499817409
"298","Hedmark","stig_dahlen","SDB","B",5,1,0.425508460893506,0.0864878184066112,0.130885645941446,1308.85645941446,0.0435171157832262,435.171157832263
"299","Trøndelag","sl_tydal","SEB","B",5,1,0.425689791974527,0.0844776356426655,0.0913190335711358,913.190335711358,0.031025989282418,310.25989282418
"300","Trøndelag","selbu_sl","SLB","B",5,1,0.425558608249732,0.0866099352300402,0.2258583064355,2258.583064355,0.103248191129859,1032.48191129859
"301","Hedmark","stangeskovene_aurskog","SSAB","B",5,1,0.433334074448077,0.0862862155782954,0.0672281753095302,672.281753095302,0.0214079313952908,214.079313952908
"302","Hedmark","stangeskovene_eidskog","SSBB","B",5,1,0.404438989716892,0.0737819683684924,0.130196353044887,1301.96353044887,-0.0282302572386841,-282.302572386841
"303","Hedmark","eidskog","STSKNB","B",5,1,0.399884396158789,0.0643688259101292,0.350837774509233,3508.37774509233,0.120203362319585,1202.03362319585
"304","Hedmark","truls_holm","THB","B",5,1,0.415672123144819,0.074522808741566,0.24817806435188,2481.7806435188,0.143564821169489,1435.64821169489
"305","Trøndelag","steinkjer_1bbb","1BBUB","UB",5,1,0.442444569750371,0.0970703642530005,0.221959254234699,2219.59254234699,0.0598925575328801,598.925575328801
"306","Telemark","nome_cappelen1","1CAUB","UB",5,1,0.405171492379687,0.0653276253309827,0.13263677824331,1326.3677824331,0.0156605668843737,156.605668843737
"307","Telemark","drangedal1","1DRUB","UB",5,1,0.440523862436535,0.0961893244337513,0.107473043844241,1074.73043844241,0.0371196307840064,371.196307840064
"308","Telemark","fritsoe1","1FRUB","UB",5,1,0.432115347654183,0.0906800706663173,0.415821572342387,4158.21572342387,0.150397305077125,1503.97305077125
"309","Telemark","furesdal","1FYUB","UB",5,1,0.407040649903348,0.073016299226785,0.221180053517126,2211.80053517126,0.0118736192476692,118.736192476692
"310","Trøndelag","namdalseid_1kub","1KUB","UB",5,1,0.432054644880232,0.090239026878763,0.363440490508954,3634.40490508954,0.0754571967594603,754.571967594603
"311","Telemark","kviteseid1","1KVUB","UB",5,1,0.433908658955629,0.0886783914242613,0.130767734211363,1307.67734211363,0.0555885125019148,555.885125019148
"312","Trøndelag","nsb_verdal","1NSUB","UB",5,1,0.450862138072985,0.102435997596581,0.0362944412509083,362.944412509083,0.00833825877141245,83.3825877141245
"313","Trøndelag","sub_namdalseid","1SUB","UB",5,1,0.441899228110039,0.0958642255223617,0.0708196823339818,708.196823339818,0.0225443374777027,225.443374777028
"314","Trøndelag","verdal_1vb","1VBUB","UB",5,1,0.419623957837161,0.0748578028624258,0.0313974147435345,313.974147435346,-0.0157346724100325,-157.346724100325
